# Zeldovich correlation function.
# Using f=0.9799 and P(k) from pklin_z300.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    123.00  -0.0153950   0.0096773   0.0191745  -0.0009782   0.0087012  -0.0024820   0.0000015   0.0035284  -0.0070300   0.0010260   0.0006974   0.0030603   0.0023423   0.0786733   0.0983032  -0.0018700   0.0307313  -0.0033738   0.0000033   0.0061816  -0.0068111   0.0019399   0.0008881   0.0030380   0.0023599 -10.6074427  -7.3907159   0.0005398   0.0602126  -0.0018974   0.0000038   0.0074758   0.0004494   0.0035759  -0.0003875  -0.0000359   0.0000499   1.6930347   0.0202738   0.0018031   0.0033604  -0.0000864   0.0000004  -0.0002693   0.0000956  -0.0009844  -0.0000165   0.0000001   0.0000040
    123.50  -0.0528023  -0.0282517  -0.0565901  -0.0008530  -0.0291392  -0.0023520   0.0000014   0.0034513  -0.0068859   0.0009982   0.0006855   0.0030508   0.0023202   0.0078835  -0.0030756  -0.0016465  -0.0073533  -0.0032065   0.0000030   0.0060872  -0.0067059   0.0018872   0.0008750   0.0030295   0.0023367 -10.6376960  -7.4131243   0.0007643   0.0592392  -0.0018045   0.0000034   0.0073832   0.0003648   0.0034929  -0.0003903  -0.0000335   0.0000471   1.6880326   0.0190977   0.0018092   0.0034712  -0.0000893   0.0000004  -0.0002556   0.0000908  -0.0009814  -0.0000145  -0.0000001   0.0000039
    124.00  -0.0887599  -0.0647557  -0.1295119  -0.0007327  -0.0655589  -0.0022258   0.0000014   0.0033699  -0.0067323   0.0009709   0.0006721   0.0030396   0.0022990  -0.0604028  -0.1008367  -0.0014300  -0.0440648  -0.0030432   0.0000028   0.0059799  -0.0065869   0.0018356   0.0008598   0.0030193   0.0023144 -10.6651392  -7.4336912   0.0009825   0.0581681  -0.0017123   0.0000030   0.0072705   0.0002891   0.0034117  -0.0003943  -0.0000310   0.0000445   1.6833792   0.0178257   0.0018157   0.0035607  -0.0000916   0.0000004  -0.0002472   0.0000853  -0.0009785  -0.0000126  -0.0000002   0.0000037
    124.50  -0.1233009  -0.0998609  -0.1996445  -0.0006172  -0.1005848  -0.0021037   0.0000015   0.0032853  -0.0065714   0.0009440   0.0006572   0.0030269   0.0022787  -0.1262141  -0.1950258  -0.0012209  -0.0794223  -0.0028842   0.0000027   0.0058618  -0.0064565   0.0017850   0.0008426   0.0030077   0.0022931 -10.6898008  -7.4524138   0.0011936   0.0570166  -0.0016213   0.0000026   0.0071404   0.0002220   0.0033323  -0.0003994  -0.0000286   0.0000420   1.6790764   0.0164740   0.0018222   0.0036301  -0.0000931   0.0000004  -0.0002436   0.0000791  -0.0009756  -0.0000108  -0.0000003   0.0000036
    125.00  -0.1564645  -0.1335968  -0.2670454  -0.0005067  -0.1342457  -0.0019856   0.0000016   0.0031984  -0.0064053   0.0009177   0.0006410   0.0030127   0.0022593  -0.1895852  -0.2856968  -0.0010193  -0.1134474  -0.0027296   0.0000026   0.0057350  -0.0063169   0.0017353   0.0008235   0.0029946   0.0022727 -10.7117182  -7.4692986   0.0013971   0.0557998  -0.0015316   0.0000023   0.0069952   0.0001633   0.0032547  -0.0004054  -0.0000261   0.0000397   1.6751242   0.0150576   0.0018287   0.0036806  -0.0000940   0.0000003  -0.0002445   0.0000724  -0.0009729  -0.0000091  -0.0000003   0.0000034
    125.50  -0.1882875  -0.1659940  -0.3317744  -0.0004009  -0.1665715  -0.0018716   0.0000018   0.0031105  -0.0062357   0.0008918   0.0006235   0.0029971   0.0022406  -0.2505555  -0.3729096  -0.0008255  -0.1461644  -0.0025797   0.0000027   0.0056010  -0.0061697   0.0016867   0.0008028   0.0029801   0.0022532 -10.7309365  -7.4843600   0.0015927   0.0545307  -0.0014438   0.0000020   0.0068370   0.0001125   0.0031788  -0.0004123  -0.0000235   0.0000375   1.6715202   0.0135904   0.0018349   0.0037136  -0.0000943   0.0000003  -0.0002492   0.0000653  -0.0009701  -0.0000075  -0.0000004   0.0000033
    126.00  -0.2188062  -0.1970841  -0.3938934  -0.0003000  -0.1975934  -0.0017617   0.0000021   0.0030222  -0.0060638   0.0008663   0.0006049   0.0029802   0.0022226  -0.3091688  -0.4567302  -0.0006396  -0.1775991  -0.0024345   0.0000028   0.0054614  -0.0060167   0.0016390   0.0007804   0.0029642   0.0022343 -10.7475081  -7.4976201   0.0017800   0.0532209  -0.0013579   0.0000017   0.0066678   0.0000691   0.0031047  -0.0004200  -0.0000211   0.0000355   1.6682603   0.0120850   0.0018408   0.0037308  -0.0000941   0.0000003  -0.0002573   0.0000579  -0.0009673  -0.0000059  -0.0000004   0.0000031
    126.50  -0.2480531  -0.2268981  -0.4534654  -0.0002039  -0.2273428  -0.0016559   0.0000024   0.0029338  -0.0058906   0.0008413   0.0005853   0.0029620   0.0022052  -0.3654724  -0.5372284  -0.0004615  -0.2077791  -0.0022942   0.0000030   0.0053174  -0.0058592   0.0015922   0.0007566   0.0029471   0.0022162 -10.7614911  -7.5091073   0.0019587   0.0518798  -0.0012742   0.0000014   0.0064894   0.0000325   0.0030324  -0.0004285  -0.0000186   0.0000335   1.6653388   0.0105530   0.0018461   0.0037338  -0.0000935   0.0000003  -0.0002683   0.0000503  -0.0009645  -0.0000045  -0.0000004   0.0000030
    127.00  -0.2760644  -0.2554686  -0.5105545  -0.0001123  -0.2558518  -0.0015541   0.0000027   0.0028458  -0.0057171   0.0008167   0.0005647   0.0029427   0.0021885  -0.4195163  -0.6144781  -0.0002914  -0.2367329  -0.0021587   0.0000032   0.0051702  -0.0056982   0.0015465   0.0007315   0.0029288   0.0021987 -10.7729489  -7.5188555   0.0021288   0.0505155  -0.0011929   0.0000011   0.0063037   0.0000019   0.0029619  -0.0004376  -0.0000162   0.0000317   1.6627485   0.0090050   0.0018508   0.0037243  -0.0000925   0.0000003  -0.0002816   0.0000427  -0.0009617  -0.0000031  -0.0000004   0.0000028
    127.50  -0.3028726  -0.2828285  -0.5652250  -0.0000253  -0.2831525  -0.0014562   0.0000031   0.0027586  -0.0055436   0.0007926   0.0005432   0.0029222   0.0021723  -0.4713528  -0.6885560  -0.0001291  -0.2644902  -0.0020282   0.0000035   0.0050206  -0.0055346   0.0015016   0.0007052   0.0029094   0.0021819 -10.7819492  -7.5269036   0.0022900   0.0491345  -0.0011142   0.0000009   0.0061121  -0.0000233   0.0028930  -0.0004473  -0.0000138   0.0000300   1.6604814   0.0074507   0.0018549   0.0037042  -0.0000910   0.0000002  -0.0002970   0.0000352  -0.0009588  -0.0000018  -0.0000004   0.0000027
    128.00  -0.3285096  -0.3090109  -0.6175416   0.0000572  -0.3092775  -0.0013623   0.0000034   0.0026724  -0.0053704   0.0007689   0.0005209   0.0029007   0.0021566  -0.5210362  -0.7595411   0.0000253  -0.2910814  -0.0019026   0.0000038   0.0048693  -0.0053693   0.0014578   0.0006778   0.0028890   0.0021656 -10.7885630  -7.5332944   0.0024425   0.0477422  -0.0010380   0.0000007   0.0059162  -0.0000439   0.0028260  -0.0004574  -0.0000115   0.0000284   1.6585282   0.0058987   0.0018581   0.0036753  -0.0000893   0.0000002  -0.0003140   0.0000278  -0.0009558  -0.0000006  -0.0000003   0.0000026
    128.50  -0.3530030  -0.3340474  -0.6675694   0.0001354  -0.3342591  -0.0012722   0.0000039   0.0025867  -0.0051977   0.0007456   0.0004980   0.0028782   0.0021414  -0.5686221  -0.8275146   0.0001721  -0.3165374  -0.0017819   0.0000041   0.0047168  -0.0052026   0.0014148   0.0006495   0.0028675   0.0021498 -10.7928642  -7.5380742   0.0025861   0.0463429  -0.0009646   0.0000005   0.0057175  -0.0000609   0.0027606  -0.0004680  -0.0000092   0.0000270   1.6568791   0.0043570   0.0018605   0.0036394  -0.0000874   0.0000002  -0.0003323   0.0000209  -0.0009527   0.0000005  -0.0000003   0.0000025
    129.00  -0.3763850  -0.3579707  -0.7153737   0.0002094  -0.3581301  -0.0011859   0.0000043   0.0025014  -0.0050254   0.0007228   0.0004744   0.0028548   0.0021267  -0.6141675  -0.8925592   0.0003112  -0.3408898  -0.0016660   0.0000045   0.0045635  -0.0050352   0.0013729   0.0006203   0.0028451   0.0021345 -10.7949289  -7.5412915   0.0027211   0.0449401  -0.0008940   0.0000004   0.0055172  -0.0000749   0.0026969  -0.0004790  -0.0000070   0.0000256   1.6555234   0.0028325   0.0018621   0.0035983  -0.0000852   0.0000002  -0.0003517   0.0000145  -0.0009496   0.0000015  -0.0000002   0.0000023
    129.50  -0.3986851  -0.3808136  -0.7610201   0.0002793  -0.3809231  -0.0011033   0.0000047   0.0024163  -0.0048534   0.0007004   0.0004503   0.0028307   0.0021123  -0.6577305  -0.9547590   0.0004429  -0.3641707  -0.0015550   0.0000048   0.0044097  -0.0048673   0.0013319   0.0005904   0.0028219   0.0021196 -10.7948344  -7.5429966   0.0028475   0.0435365  -0.0008261   0.0000002   0.0053167  -0.0000869   0.0026349  -0.0004904  -0.0000049   0.0000243   1.6544503   0.0013314   0.0018627   0.0035536  -0.0000828   0.0000002  -0.0003719   0.0000088  -0.0009464   0.0000025  -0.0000002   0.0000022
    130.00  -0.4199330  -0.4026099  -0.8045750   0.0003451  -0.4026713  -0.0010243   0.0000051   0.0023317  -0.0046817   0.0006785   0.0004259   0.0028057   0.0020984  -0.6993700  -1.0141994   0.0005673  -0.3864124  -0.0014487   0.0000052   0.0042557  -0.0046991   0.0012918   0.0005599   0.0027979   0.0021052 -10.7926588  -7.5432408   0.0029654   0.0421348  -0.0007610   0.0000001   0.0051169  -0.0000974   0.0025745  -0.0005019  -0.0000028   0.0000231   1.6536481  -0.0001408   0.0018625   0.0035069  -0.0000802   0.0000001  -0.0003927   0.0000038  -0.0009431   0.0000033  -0.0000001   0.0000021
    130.50  -0.4401570  -0.4233922  -0.8461050   0.0004070  -0.4234081  -0.0009490   0.0000056   0.0022468  -0.0045100   0.0006570   0.0004010   0.0027800   0.0020848  -0.7391458  -1.0709667   0.0006845  -0.4076478  -0.0013470   0.0000056   0.0041018  -0.0045311   0.0012528   0.0005289   0.0027732   0.0020911 -10.7884808  -7.5420761   0.0030751   0.0407371  -0.0006986  -0.0000000   0.0049190  -0.0001072   0.0025158  -0.0005138  -0.0000008   0.0000219   1.6531052  -0.0015794   0.0018613   0.0034595  -0.0000776   0.0000001  -0.0004139  -0.0000001  -0.0009396   0.0000041  -0.0000001   0.0000020
    131.00  -0.4593894  -0.4431937  -0.8856780   0.0004650  -0.4431674  -0.0008772   0.0000060   0.0021615  -0.0043384   0.0006361   0.0003760   0.0027537   0.0020715  -0.7771181  -1.1251482   0.0007947  -0.4279099  -0.0012500   0.0000059   0.0039482  -0.0043635   0.0012147   0.0004976   0.0027478   0.0020774 -10.7823783  -7.5395542   0.0031768   0.0393458  -0.0006389  -0.0000001   0.0047236  -0.0001167   0.0024586  -0.0005258   0.0000011   0.0000209   1.6528096  -0.0029805   0.0018591   0.0034123  -0.0000748   0.0000001  -0.0004355  -0.0000031  -0.0009361   0.0000048  -0.0000000   0.0000019
    131.50  -0.4776620  -0.4620491  -0.9233623   0.0005193  -0.4619833  -0.0008089   0.0000064   0.0020757  -0.0041669   0.0006157   0.0003508   0.0027269   0.0020585  -0.8133477  -1.1768319   0.0008980  -0.4472322  -0.0011575   0.0000063   0.0037952  -0.0041965   0.0011777   0.0004659   0.0027218   0.0020640 -10.7744292  -7.5357262   0.0032707   0.0379632  -0.0005819  -0.0000002   0.0045315  -0.0001264   0.0024030  -0.0005379   0.0000029   0.0000199   1.6527493  -0.0043411   0.0018561   0.0033663  -0.0000720   0.0000001  -0.0004571  -0.0000050  -0.0009325   0.0000055   0.0000000   0.0000018
    132.00  -0.4950089  -0.4799934  -0.9592277   0.0005700  -0.4798908  -0.0007440   0.0000068   0.0019901  -0.0039957   0.0005959   0.0003255   0.0026995   0.0020457  -0.8478958  -1.2261063   0.0009948  -0.4656483  -0.0010695   0.0000067   0.0036430  -0.0040305   0.0011417   0.0004341   0.0026952   0.0020509 -10.7647100  -7.5306424   0.0033571   0.0365919  -0.0005275  -0.0000003   0.0043432  -0.0001364   0.0023490  -0.0005502   0.0000047   0.0000190   1.6529122  -0.0056586   0.0018521   0.0033217  -0.0000692   0.0000001  -0.0004787  -0.0000059  -0.0009288   0.0000060   0.0000001   0.0000018
    132.50  -0.5114668  -0.4970619  -0.9933444   0.0006170  -0.4969250  -0.0006825   0.0000072   0.0019043  -0.0038251   0.0005766   0.0003003   0.0026717   0.0020332  -0.8808238  -1.2730601   0.0010850  -0.4831920  -0.0009858   0.0000071   0.0034919  -0.0038658   0.0011067   0.0004022   0.0026682   0.0020380 -10.7532960  -7.5243516   0.0034363   0.0352349  -0.0004755  -0.0000003   0.0041592  -0.0001470   0.0022964  -0.0005625   0.0000063   0.0000181   1.6532859  -0.0069314   0.0018472   0.0032789  -0.0000664   0.0000001  -0.0005002  -0.0000058  -0.0009250   0.0000066   0.0000001   0.0000017
    133.00  -0.5270740  -0.5132892  -1.0257835   0.0006605  -0.5131215  -0.0006243   0.0000076   0.0018185  -0.0036556   0.0005579   0.0002751   0.0026434   0.0020210  -0.9121931  -1.3177824   0.0011690  -0.4998971  -0.0009064   0.0000074   0.0033425  -0.0037030   0.0010728   0.0003703   0.0026407   0.0020254 -10.7402610  -7.5169013   0.0035085   0.0338953  -0.0004260  -0.0000004   0.0039797  -0.0001580   0.0022453  -0.0005749   0.0000079   0.0000173   1.6538585  -0.0081586   0.0018415   0.0032377  -0.0000636   0.0000001  -0.0005215  -0.0000048  -0.0009210   0.0000070   0.0000001   0.0000016
    133.50  -0.5418702  -0.5287116  -1.0566168   0.0007007  -0.5285161  -0.0005694   0.0000080   0.0017330  -0.0034879   0.0005399   0.0002502   0.0026148   0.0020089  -0.9420648  -1.3603618   0.0012469  -0.5157973  -0.0008312   0.0000078   0.0031951  -0.0035424   0.0010400   0.0003385   0.0026129   0.0020131 -10.7256773  -7.5083375   0.0035740   0.0325766  -0.0003788  -0.0000004   0.0038049  -0.0001693   0.0021957  -0.0005873   0.0000095   0.0000165   1.6546180  -0.0093397   0.0018348   0.0031977  -0.0000608   0.0000001  -0.0005424  -0.0000032  -0.0009170   0.0000074   0.0000002   0.0000015
    134.00  -0.5558969  -0.5433654  -1.0859157   0.0007376  -0.5431447  -0.0005176   0.0000083   0.0016487  -0.0033226   0.0005224   0.0002254   0.0025859   0.0019970  -0.9704999  -1.4008864   0.0013189  -0.5309263  -0.0007600   0.0000081   0.0030502  -0.0033847   0.0010082   0.0003069   0.0025847   0.0020009 -10.7096152  -7.4987048   0.0036331   0.0312825  -0.0003339  -0.0000004   0.0036349  -0.0001806   0.0021475  -0.0005997   0.0000109   0.0000158   1.6555525  -0.0104750   0.0018274   0.0031583  -0.0000582   0.0000000  -0.0005630  -0.0000010  -0.0009128   0.0000078   0.0000002   0.0000015
    134.50  -0.5691958  -0.5572867  -1.1137517   0.0007713  -0.5570428  -0.0004689   0.0000087   0.0015660  -0.0031608   0.0005056   0.0002010   0.0025568   0.0019853  -0.9975584  -1.4394432   0.0013854  -0.5453173  -0.0006927   0.0000085   0.0029083  -0.0032304   0.0009775   0.0002756   0.0025562   0.0019890 -10.6921434  -7.4880462   0.0036860   0.0300170  -0.0002911  -0.0000005   0.0034696  -0.0001914   0.0021007  -0.0006121   0.0000122   0.0000152   1.6566503  -0.0115650   0.0018191   0.0031187  -0.0000555   0.0000000  -0.0005831   0.0000015  -0.0009086   0.0000081   0.0000003   0.0000014
    135.00  -0.5818090  -0.5705101  -1.1401951   0.0008020  -0.5702457  -0.0004231   0.0000090   0.0014851  -0.0030031   0.0004894   0.0001769   0.0025275   0.0019737  -1.0232995  -1.4761182   0.0014464  -0.5590029  -0.0006292   0.0000088   0.0027699  -0.0030800   0.0009479   0.0002446   0.0025276   0.0019772 -10.6733287  -7.4764035   0.0037331   0.0287836  -0.0002504  -0.0000005   0.0033088  -0.0002014   0.0020553  -0.0006244   0.0000135   0.0000146   1.6578999  -0.0126108   0.0018101   0.0030781  -0.0000530   0.0000000  -0.0006026   0.0000040  -0.0009042   0.0000084   0.0000003   0.0000014
    135.50  -0.5937788  -0.5830705  -1.1653149   0.0008298  -0.5827878  -0.0003802   0.0000093   0.0014067  -0.0028506   0.0004738   0.0001532   0.0024980   0.0019623  -1.0477812  -1.5109951   0.0015022  -0.5720151  -0.0005693   0.0000091   0.0026356  -0.0029341   0.0009193   0.0002139   0.0024987   0.0019655 -10.6532362  -7.4638178   0.0037746   0.0275862  -0.0002118  -0.0000005   0.0031525  -0.0002102   0.0020112  -0.0006366   0.0000147   0.0000140   1.6592901  -0.0136135   0.0018003   0.0030356  -0.0000505   0.0000000  -0.0006215   0.0000064  -0.0008997   0.0000086   0.0000003   0.0000013
    136.00  -0.6051447  -0.5950018  -1.1891779   0.0008549  -0.5947025  -0.0003400   0.0000096   0.0013317  -0.0027041   0.0004589   0.0001300   0.0024684   0.0019510  -1.0710601  -1.5441556   0.0015531  -0.5843849  -0.0005129   0.0000094   0.0025058  -0.0027932   0.0008918   0.0001837   0.0024697   0.0019540 -10.6319293  -7.4503291   0.0038108   0.0264278  -0.0001752  -0.0000005   0.0030005  -0.0002171   0.0019684  -0.0006487   0.0000158   0.0000135   1.6608101  -0.0145744   0.0017899   0.0029904  -0.0000481   0.0000000  -0.0006396   0.0000084  -0.0008951   0.0000088   0.0000004   0.0000013
    136.50  -0.6159459  -0.6063371  -1.2118485   0.0008775  -0.6060218  -0.0003023   0.0000099   0.0012607  -0.0025642   0.0004446   0.0001071   0.0024388   0.0019398  -1.0931909  -1.5756790   0.0015994  -0.5961426  -0.0004599   0.0000097   0.0023809  -0.0026577   0.0008652   0.0001539   0.0024405   0.0019426 -10.6094698  -7.4359772   0.0038419   0.0253114  -0.0001405  -0.0000005   0.0028525  -0.0002220   0.0019270  -0.0006607   0.0000168   0.0000130   1.6624491  -0.0154947   0.0017788   0.0029418  -0.0000458   0.0000000  -0.0006569   0.0000097  -0.0008904   0.0000090   0.0000004   0.0000012
    137.00  -0.6262197  -0.6171062  -1.2333876   0.0008976  -0.6167763  -0.0002671   0.0000102   0.0011938  -0.0024317   0.0004308   0.0000848   0.0024091   0.0019287  -1.1142263  -1.6056411   0.0016412  -0.6073169  -0.0004100   0.0000100   0.0022614  -0.0025280   0.0008397   0.0001246   0.0024114   0.0019314 -10.5859179  -7.4208014   0.0038681   0.0242392  -0.0001076  -0.0000005   0.0027084  -0.0002245   0.0018868  -0.0006725   0.0000177   0.0000126   1.6641971  -0.0163756   0.0017671   0.0028894  -0.0000436   0.0000000  -0.0006734   0.0000104  -0.0008856   0.0000091   0.0000005   0.0000012
    137.50  -0.6359977  -0.6273384  -1.2538531   0.0009155  -0.6269947  -0.0002341   0.0000105   0.0011311  -0.0023069   0.0004176   0.0000629   0.0023794   0.0019177  -1.1342171  -1.6341150   0.0016789  -0.6179354  -0.0003631   0.0000102   0.0021473  -0.0024043   0.0008152   0.0000959   0.0023821   0.0019202 -10.5613326  -7.4048412   0.0038896   0.0232124  -0.0000766  -0.0000005   0.0025681  -0.0002243   0.0018480  -0.0006840   0.0000185   0.0000122   1.6660443  -0.0172178   0.0017548   0.0028329  -0.0000414   0.0000000  -0.0006890   0.0000102  -0.0008807   0.0000092   0.0000005   0.0000011
    138.00  -0.6453069  -0.6370607  -1.2732985   0.0009313  -0.6367039  -0.0002032   0.0000107   0.0010729  -0.0021899   0.0004050   0.0000415   0.0023498   0.0019068  -1.1532115  -1.6611701   0.0017126  -0.6280244  -0.0003190   0.0000105   0.0020388  -0.0022868   0.0007916   0.0000676   0.0023529   0.0019091 -10.5357711  -7.3881359   0.0039068   0.0222319  -0.0000475  -0.0000005   0.0024316  -0.0002215   0.0018103  -0.0006953   0.0000193   0.0000118   1.6679814  -0.0180222   0.0017419   0.0027723  -0.0000393   0.0000000  -0.0007036   0.0000092  -0.0008757   0.0000093   0.0000005   0.0000011
    138.50  -0.6541741  -0.6462986  -1.2917740   0.0009453  -0.6459288  -0.0001743   0.0000109   0.0010195  -0.0020808   0.0003928   0.0000205   0.0023202   0.0018959  -1.1712556  -1.6868721   0.0017427  -0.6376086  -0.0002776   0.0000107   0.0019359  -0.0021755   0.0007689   0.0000400   0.0023237   0.0018982 -10.5092894  -7.3707247   0.0039198   0.0212974  -0.0000200  -0.0000005   0.0022990  -0.0002162   0.0017739  -0.0007064   0.0000199   0.0000114   1.6699993  -0.0187891   0.0017286   0.0027079  -0.0000373  -0.0000000  -0.0007174   0.0000073  -0.0008705   0.0000093   0.0000006   0.0000011
    139.00  -0.6626208  -0.6550748  -1.3093254   0.0009575  -0.6546924  -0.0001471   0.0000111   0.0009704  -0.0019793   0.0003811   0.0000001   0.0022907   0.0018851  -1.1883928  -1.7112834   0.0017694  -0.6467113  -0.0002387   0.0000109   0.0018385  -0.0020701   0.0007471   0.0000129   0.0022946   0.0018873 -10.4819420  -7.3526473   0.0039287   0.0204081   0.0000057  -0.0000005   0.0021703  -0.0002086   0.0017388  -0.0007171   0.0000205   0.0000111   1.6720896  -0.0195185   0.0017148   0.0026403  -0.0000353  -0.0000000  -0.0007303   0.0000048  -0.0008653   0.0000093   0.0000006   0.0000010
    139.50  -0.6706626  -0.6634100  -1.3259948   0.0009682  -0.6630157  -0.0001216   0.0000113   0.0009250  -0.0018849   0.0003699  -0.0000200   0.0022614   0.0018744  -1.2046645  -1.7344628   0.0017929  -0.6553547  -0.0002022   0.0000111   0.0017464  -0.0019706   0.0007261  -0.0000136   0.0022656   0.0018764 -10.4537818  -7.3339428   0.0039340   0.0195621   0.0000298  -0.0000004   0.0020457  -0.0001990   0.0017048  -0.0007276   0.0000211   0.0000108   1.6742443  -0.0202105   0.0017005   0.0025703  -0.0000334  -0.0000000  -0.0007425   0.0000017  -0.0008600   0.0000092   0.0000007   0.0000010
