# Zeldovich correlation function.
# Using f=0.993 and P(k) from pklin_z502.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    229.00  -0.2611038  -0.2611300  -0.5222661   0.0000333  -0.2611178   0.0000142   0.0000007  -0.0000215   0.0000232   0.0000171  -0.0000536   0.0000438   0.0000972  -0.4861894  -0.6951795   0.0000633  -0.2611169   0.0000189   0.0000007  -0.0009050   0.0000182   0.0000364  -0.0000714   0.0000438   0.0000973  -2.3675748  -1.6603339   0.0001070  -0.0001090   0.0000160   0.0000000  -0.0011875  -0.0000093   0.0000825  -0.0000687   0.0000002   0.0000002   0.7170956  -0.0021141   0.0000343   0.0000317   0.0000000   0.0000000  -0.0004095   0.0000010  -0.0000232  -0.0000001   0.0000000   0.0000000
    229.50  -0.2602391  -0.2602713  -0.5205318   0.0000330  -0.2602506   0.0000141   0.0000006  -0.0000151   0.0000238   0.0000170  -0.0000532   0.0000433   0.0000964  -0.4845884  -0.6928766   0.0000626  -0.2602516   0.0000187   0.0000006  -0.0009090   0.0000198   0.0000362  -0.0000709   0.0000433   0.0000965  -2.3586501  -1.6540834   0.0001059  -0.0001141   0.0000158   0.0000000  -0.0011981  -0.0000075   0.0000820  -0.0000681   0.0000002   0.0000002   0.7159221  -0.0021090   0.0000339   0.0000293   0.0000000   0.0000000  -0.0004067   0.0000007  -0.0000230  -0.0000001   0.0000000   0.0000000
    230.00  -0.2593771  -0.2594138  -0.5187966   0.0000326  -0.2593838   0.0000139   0.0000006  -0.0000073   0.0000236   0.0000169  -0.0000528   0.0000428   0.0000956  -0.4829857  -0.6905705   0.0000620  -0.2593855   0.0000186   0.0000006  -0.0009121   0.0000207   0.0000360  -0.0000704   0.0000429   0.0000957  -2.3497609  -1.6478564   0.0001047  -0.0001172   0.0000157   0.0000000  -0.0012089  -0.0000054   0.0000815  -0.0000676   0.0000002   0.0000002   0.7147482  -0.0021025   0.0000335   0.0000267   0.0000000   0.0000000  -0.0004035   0.0000003  -0.0000227  -0.0000001   0.0000000   0.0000000
    230.50  -0.2585161  -0.2585537  -0.5170602   0.0000323  -0.2585170   0.0000138   0.0000006  -0.0000013   0.0000228   0.0000168  -0.0000524   0.0000423   0.0000949  -0.4813801  -0.6882616   0.0000613  -0.2585187   0.0000184   0.0000006  -0.0009156   0.0000213   0.0000359  -0.0000699   0.0000424   0.0000949  -2.3409109  -1.6416547   0.0001035  -0.0001189   0.0000155   0.0000000  -0.0012182  -0.0000031   0.0000810  -0.0000671   0.0000002   0.0000002   0.7135751  -0.0020948   0.0000331   0.0000241   0.0000000   0.0000000  -0.0004013  -0.0000001  -0.0000224  -0.0000001   0.0000000   0.0000000
    231.00  -0.2576543  -0.2576883  -0.5153224   0.0000319  -0.2576498   0.0000137   0.0000006   0.0000006   0.0000218   0.0000168  -0.0000521   0.0000418   0.0000941  -0.4797711  -0.6859504   0.0000607  -0.2576512   0.0000182   0.0000006  -0.0009204   0.0000216   0.0000357  -0.0000694   0.0000419   0.0000942  -2.3321030  -1.6354797   0.0001024  -0.0001198   0.0000154   0.0000000  -0.0012247  -0.0000008   0.0000805  -0.0000665   0.0000002   0.0000002   0.7124035  -0.0020862   0.0000327   0.0000215   0.0000000   0.0000000  -0.0004011  -0.0000004  -0.0000222  -0.0000001   0.0000000   0.0000000
    231.50  -0.2567901  -0.2568168  -0.5135831   0.0000316  -0.2567819   0.0000136   0.0000006  -0.0000018   0.0000208   0.0000167  -0.0000517   0.0000414   0.0000934  -0.4781583  -0.6836372   0.0000600  -0.2567829   0.0000181   0.0000006  -0.0009267   0.0000218   0.0000355  -0.0000689   0.0000414   0.0000934  -2.3233385  -1.6293326   0.0001012  -0.0001206   0.0000152   0.0000000  -0.0012281   0.0000014   0.0000800  -0.0000660   0.0000002   0.0000002   0.7112332  -0.0020773   0.0000323   0.0000191   0.0000000   0.0000000  -0.0004031  -0.0000008  -0.0000219  -0.0000001   0.0000000   0.0000000
    232.00  -0.2559230  -0.2559401  -0.5118424   0.0000313  -0.2559127   0.0000134   0.0000006  -0.0000070   0.0000201   0.0000166  -0.0000513   0.0000409   0.0000926  -0.4765424  -0.6813224   0.0000594  -0.2559138   0.0000179   0.0000006  -0.0009343   0.0000222   0.0000354  -0.0000684   0.0000410   0.0000927  -2.3146176  -1.6232144   0.0001001  -0.0001220   0.0000151   0.0000000  -0.0012296   0.0000034   0.0000795  -0.0000654   0.0000002   0.0000002   0.7100629  -0.0020686   0.0000320   0.0000169   0.0000000   0.0000000  -0.0004061  -0.0000011  -0.0000216  -0.0000001   0.0000000   0.0000000
    232.50  -0.2550532  -0.2550606  -0.5101001   0.0000309  -0.2550420   0.0000133   0.0000006  -0.0000128   0.0000198   0.0000165  -0.0000510   0.0000405   0.0000919  -0.4749245  -0.6790063   0.0000587  -0.2550439   0.0000177   0.0000006  -0.0009424   0.0000230   0.0000352  -0.0000679   0.0000405   0.0000920  -2.3059394  -1.6171263   0.0000990  -0.0001245   0.0000149   0.0000000  -0.0012309   0.0000051   0.0000791  -0.0000649   0.0000002   0.0000002   0.7088908  -0.0020603   0.0000316   0.0000151   0.0000000   0.0000000  -0.0004089  -0.0000014  -0.0000214  -0.0000001   0.0000000   0.0000000
    233.00  -0.2541809  -0.2541813  -0.5083559   0.0000306  -0.2541697   0.0000132   0.0000006  -0.0000164   0.0000203   0.0000165  -0.0000506   0.0000400   0.0000912  -0.4733060  -0.6766895   0.0000581  -0.2541732   0.0000176   0.0000006  -0.0009502   0.0000241   0.0000350  -0.0000674   0.0000401   0.0000912  -2.2973029  -1.6110696   0.0000979  -0.0001287   0.0000147   0.0000000  -0.0012340   0.0000064   0.0000786  -0.0000644   0.0000002   0.0000002   0.7077151  -0.0020526   0.0000312   0.0000137   0.0000000   0.0000000  -0.0004100  -0.0000015  -0.0000211  -0.0000001   0.0000000   0.0000000
    233.50  -0.2533060  -0.2533041  -0.5066097   0.0000303  -0.2532956   0.0000131   0.0000006  -0.0000168   0.0000215   0.0000164  -0.0000503   0.0000396   0.0000904  -0.4716883  -0.6743725   0.0000575  -0.2533020   0.0000174   0.0000006  -0.0009575   0.0000259   0.0000349  -0.0000669   0.0000396   0.0000905  -2.2887081  -1.6050458   0.0000968  -0.0001348   0.0000146   0.0000000  -0.0012395   0.0000073   0.0000782  -0.0000638   0.0000002   0.0000002   0.7065352  -0.0020454   0.0000309   0.0000126   0.0000000   0.0000000  -0.0004090  -0.0000017  -0.0000209  -0.0000001   0.0000000   0.0000000
    234.00  -0.2524283  -0.2524291  -0.5048614   0.0000300  -0.2524202   0.0000130   0.0000006  -0.0000144   0.0000238   0.0000163  -0.0000499   0.0000391   0.0000897  -0.4700725  -0.6720564   0.0000568  -0.2524307   0.0000172   0.0000006  -0.0009643   0.0000283   0.0000347  -0.0000664   0.0000392   0.0000898  -2.2801559  -1.5990563   0.0000956  -0.0001431   0.0000144   0.0000000  -0.0012470   0.0000076   0.0000777  -0.0000633   0.0000002   0.0000002   0.7053510  -0.0020385   0.0000305   0.0000121   0.0000000   0.0000000  -0.0004064  -0.0000017  -0.0000206  -0.0000001   0.0000000   0.0000000
    234.50  -0.2515472  -0.2515551  -0.5031114   0.0000296  -0.2515439   0.0000129   0.0000006  -0.0000119   0.0000270   0.0000162  -0.0000496   0.0000387   0.0000890  -0.4684593  -0.6697424   0.0000562  -0.2515600   0.0000171   0.0000006  -0.0009713   0.0000315   0.0000346  -0.0000659   0.0000387   0.0000891  -2.2716484  -1.5931024   0.0000945  -0.0001538   0.0000142   0.0000000  -0.0012553   0.0000074   0.0000773  -0.0000627   0.0000001   0.0000002   0.7041635  -0.0020317   0.0000301   0.0000120   0.0000000   0.0000000  -0.0004036  -0.0000017  -0.0000203  -0.0000001   0.0000000   0.0000000
    235.00  -0.2506627  -0.2506811  -0.5013611   0.0000293  -0.2506676   0.0000127   0.0000006  -0.0000112   0.0000312   0.0000162  -0.0000492   0.0000383   0.0000883  -0.4668497  -0.6674326   0.0000556  -0.2506906   0.0000169   0.0000006  -0.0009791   0.0000353   0.0000344  -0.0000655   0.0000383   0.0000884  -2.2631882  -1.5871852   0.0000935  -0.0001667   0.0000141   0.0000000  -0.0012631   0.0000066   0.0000769  -0.0000622   0.0000001   0.0000002   0.7029737  -0.0020248   0.0000298   0.0000124   0.0000000   0.0000000  -0.0004014  -0.0000016  -0.0000201  -0.0000001   0.0000000   0.0000000
    235.50  -0.2497764  -0.2498069  -0.4996124   0.0000290  -0.2497925   0.0000126   0.0000006  -0.0000133   0.0000363   0.0000161  -0.0000488   0.0000378   0.0000876  -0.4652450  -0.6651295   0.0000550  -0.2498236   0.0000167   0.0000006  -0.0009880   0.0000397   0.0000343  -0.0000650   0.0000379   0.0000877  -2.2547773  -1.5813054   0.0000924  -0.0001817   0.0000139   0.0000000  -0.0012697   0.0000053   0.0000765  -0.0000617   0.0000001   0.0000002   0.7017822  -0.0020177   0.0000294   0.0000132   0.0000000   0.0000000  -0.0004006  -0.0000014  -0.0000199  -0.0000001   0.0000000   0.0000000
    236.00  -0.2488906  -0.2489336  -0.4978681   0.0000287  -0.2489198   0.0000125   0.0000006  -0.0000173   0.0000422   0.0000161  -0.0000485   0.0000374   0.0000869  -0.4636471  -0.6628360   0.0000543  -0.2489601   0.0000165   0.0000006  -0.0009980   0.0000447   0.0000342  -0.0000645   0.0000375   0.0000870  -2.2464175  -1.5754634   0.0000913  -0.0001984   0.0000137   0.0000000  -0.0012751   0.0000036   0.0000761  -0.0000611   0.0000001   0.0000002   0.7005892  -0.0020104   0.0000291   0.0000144   0.0000000   0.0000000  -0.0004006  -0.0000011  -0.0000196  -0.0000001   0.0000000   0.0000000
    236.50  -0.2480079  -0.2480629  -0.4961314   0.0000283  -0.2480512   0.0000123   0.0000006  -0.0000224   0.0000487   0.0000160  -0.0000481   0.0000370   0.0000862  -0.4620583  -0.6605557   0.0000537  -0.2481017   0.0000163   0.0000006  -0.0010087   0.0000500   0.0000341  -0.0000640   0.0000371   0.0000863  -2.2381100  -1.5696595   0.0000902  -0.0002164   0.0000136   0.0000000  -0.0012799   0.0000015   0.0000757  -0.0000606   0.0000001   0.0000002   0.6993944  -0.0020028   0.0000287   0.0000159   0.0000000   0.0000000  -0.0004007  -0.0000008  -0.0000194  -0.0000001   0.0000000   0.0000000
    237.00  -0.2471306  -0.2471974  -0.4944061   0.0000280  -0.2471886   0.0000122   0.0000005  -0.0000273   0.0000556   0.0000160  -0.0000477   0.0000366   0.0000855  -0.4604814  -0.6582924   0.0000531  -0.2472497   0.0000161   0.0000005  -0.0010197   0.0000556   0.0000340  -0.0000634   0.0000367   0.0000856  -2.2298556  -1.5638935   0.0000891  -0.0002351   0.0000134   0.0000000  -0.0012847  -0.0000009   0.0000753  -0.0000601   0.0000001   0.0000002   0.6981974  -0.0019948   0.0000284   0.0000177   0.0000000   0.0000000  -0.0004003  -0.0000005  -0.0000191  -0.0000001   0.0000000   0.0000000
    237.50  -0.2462611  -0.2463397  -0.4926960   0.0000277  -0.2463340   0.0000120   0.0000005  -0.0000315   0.0000626   0.0000159  -0.0000473   0.0000362   0.0000849  -0.4589193  -0.6560503   0.0000524  -0.2464057   0.0000159   0.0000005  -0.0010307   0.0000612   0.0000339  -0.0000629   0.0000363   0.0000849  -2.2216550  -1.5581654   0.0000881  -0.0002538   0.0000132   0.0000000  -0.0012898  -0.0000035   0.0000749  -0.0000596   0.0000001   0.0000002   0.6969981  -0.0019862   0.0000281   0.0000197   0.0000000   0.0000000  -0.0003990  -0.0000001  -0.0000189  -0.0000001   0.0000000   0.0000000
    238.00  -0.2454013  -0.2454921  -0.4910054   0.0000273  -0.2454893   0.0000118   0.0000005  -0.0000346   0.0000695   0.0000159  -0.0000469   0.0000358   0.0000842  -0.4573748  -0.6538334   0.0000518  -0.2455715   0.0000157   0.0000005  -0.0010414   0.0000666   0.0000338  -0.0000624   0.0000359   0.0000842  -2.2135092  -1.5524746   0.0000870  -0.0002717   0.0000131   0.0000000  -0.0012948  -0.0000062   0.0000746  -0.0000591   0.0000001   0.0000002   0.6957968  -0.0019767   0.0000278   0.0000218   0.0000000   0.0000000  -0.0003971   0.0000002  -0.0000187  -0.0000001   0.0000000   0.0000000
    238.50  -0.2445536  -0.2446561  -0.4893382   0.0000270  -0.2446565   0.0000117   0.0000005  -0.0000379   0.0000759   0.0000159  -0.0000465   0.0000354   0.0000835  -0.4558506  -0.6516459   0.0000511  -0.2447485   0.0000155   0.0000005  -0.0010518   0.0000715   0.0000338  -0.0000618   0.0000355   0.0000836  -2.2054192  -1.5468208   0.0000860  -0.0002881   0.0000129   0.0000000  -0.0012993  -0.0000089   0.0000742  -0.0000586   0.0000001   0.0000002   0.6945940  -0.0019662   0.0000274   0.0000238   0.0000000   0.0000000  -0.0003952   0.0000006  -0.0000184  -0.0000001   0.0000000   0.0000000
    239.00  -0.2437205  -0.2438332  -0.4876986   0.0000266  -0.2438377   0.0000115   0.0000005  -0.0000418   0.0000817   0.0000159  -0.0000461   0.0000350   0.0000828  -0.4543496  -0.6494917   0.0000505  -0.2439383   0.0000153   0.0000005  -0.0010620   0.0000758   0.0000338  -0.0000613   0.0000351   0.0000829  -2.1973856  -1.5412031   0.0000850  -0.0003022   0.0000128   0.0000000  -0.0013029  -0.0000113   0.0000739  -0.0000581   0.0000001   0.0000002   0.6933904  -0.0019545   0.0000271   0.0000256   0.0000000   0.0000000  -0.0003939   0.0000009  -0.0000182  -0.0000001   0.0000000   0.0000000
    239.50  -0.2429048  -0.2430258  -0.4860903   0.0000262  -0.2430344   0.0000113   0.0000005  -0.0000464   0.0000864   0.0000159  -0.0000456   0.0000347   0.0000822  -0.4528740  -0.6473742   0.0000498  -0.2431421   0.0000150   0.0000005  -0.0010715   0.0000792   0.0000337  -0.0000607   0.0000347   0.0000822  -2.1894088  -1.5356205   0.0000839  -0.0003133   0.0000126   0.0000000  -0.0013053  -0.0000135   0.0000735  -0.0000576   0.0000001   0.0000002   0.6921862  -0.0019414   0.0000268   0.0000272   0.0000000   0.0000000  -0.0003932   0.0000012  -0.0000180  -0.0000001   0.0000000   0.0000000
    240.00  -0.2421092  -0.2422363  -0.4845168   0.0000259  -0.2422482   0.0000111   0.0000005  -0.0000504   0.0000898   0.0000160  -0.0000452   0.0000343   0.0000815  -0.4514261  -0.6452963   0.0000491  -0.2423611   0.0000148   0.0000005  -0.0010800   0.0000816   0.0000337  -0.0000602   0.0000343   0.0000816  -2.1814882  -1.5300721   0.0000829  -0.0003207   0.0000125   0.0000000  -0.0013069  -0.0000154   0.0000732  -0.0000571   0.0000001   0.0000002   0.6909815  -0.0019271   0.0000265   0.0000285   0.0000000  -0.0000000  -0.0003929   0.0000015  -0.0000178  -0.0000001   0.0000000   0.0000000
    240.50  -0.2413362  -0.2414665  -0.4829804   0.0000255  -0.2414802   0.0000109   0.0000005  -0.0000529   0.0000918   0.0000160  -0.0000448   0.0000339   0.0000809  -0.4500076  -0.6432602   0.0000485  -0.2415960   0.0000145   0.0000005  -0.0010872   0.0000828   0.0000337  -0.0000596   0.0000340   0.0000809  -2.1736233  -1.5245567   0.0000819  -0.0003240   0.0000123   0.0000000  -0.0013081  -0.0000167   0.0000728  -0.0000566   0.0000001   0.0000002   0.6897760  -0.0019116   0.0000262   0.0000294   0.0000000  -0.0000000  -0.0003925   0.0000017  -0.0000176  -0.0000001   0.0000000   0.0000000
    241.00  -0.2405858  -0.2407177  -0.4814828   0.0000252  -0.2407311   0.0000107   0.0000005  -0.0000535   0.0000921   0.0000160  -0.0000443   0.0000336   0.0000802  -0.4486194  -0.6412669   0.0000478  -0.2408474   0.0000143   0.0000005  -0.0010925   0.0000826   0.0000337  -0.0000591   0.0000336   0.0000803  -2.1658132  -1.5190735   0.0000810  -0.0003227   0.0000122   0.0000000  -0.0013096  -0.0000175   0.0000725  -0.0000561   0.0000001   0.0000002   0.6885698  -0.0018947   0.0000259   0.0000297   0.0000000  -0.0000000  -0.0003917   0.0000018  -0.0000174  -0.0000001   0.0000000   0.0000000
    241.50  -0.2398580  -0.2399904  -0.4800242   0.0000248  -0.2400012   0.0000105   0.0000005  -0.0000516   0.0000907   0.0000160  -0.0000439   0.0000332   0.0000796  -0.4472616  -0.6393166   0.0000472  -0.2401152   0.0000141   0.0000005  -0.0010959   0.0000809   0.0000336  -0.0000585   0.0000333   0.0000797  -2.1580570  -1.5136216   0.0000800  -0.0003165   0.0000121   0.0000000  -0.0013113  -0.0000178   0.0000721  -0.0000556   0.0000001   0.0000002   0.6873628  -0.0018766   0.0000256   0.0000296   0.0000001  -0.0000000  -0.0003901   0.0000019  -0.0000172  -0.0000001   0.0000000   0.0000000
    242.00  -0.2391525  -0.2392840  -0.4786039   0.0000244  -0.2392901   0.0000103   0.0000005  -0.0000475   0.0000874   0.0000161  -0.0000435   0.0000329   0.0000790  -0.4459333  -0.6374083   0.0000466  -0.2393993   0.0000138   0.0000005  -0.0010976   0.0000778   0.0000336  -0.0000580   0.0000329   0.0000790  -2.1503541  -1.5082004   0.0000791  -0.0003053   0.0000119   0.0000000  -0.0013130  -0.0000174   0.0000717  -0.0000552   0.0000001   0.0000002   0.6861556  -0.0018570   0.0000253   0.0000290   0.0000001  -0.0000000  -0.0003881   0.0000018  -0.0000170  -0.0000001   0.0000000   0.0000000
    242.50  -0.2384685  -0.2385963  -0.4772199   0.0000241  -0.2385971   0.0000102   0.0000005  -0.0000419   0.0000824   0.0000161  -0.0000431   0.0000325   0.0000783  -0.4446328  -0.6355398   0.0000460  -0.2386988   0.0000136   0.0000005  -0.0010978   0.0000733   0.0000336  -0.0000574   0.0000326   0.0000784  -2.1427038  -1.5028092   0.0000781  -0.0002894   0.0000118   0.0000000  -0.0013141  -0.0000163   0.0000714  -0.0000547   0.0000001   0.0000002   0.6849487  -0.0018359   0.0000251   0.0000279   0.0000001  -0.0000000  -0.0003860   0.0000018  -0.0000168  -0.0000001   0.0000000   0.0000000
    243.00  -0.2378044  -0.2379245  -0.4758691   0.0000238  -0.2379211   0.0000100   0.0000005  -0.0000364   0.0000756   0.0000161  -0.0000426   0.0000322   0.0000777  -0.4433576  -0.6337079   0.0000454  -0.2380127   0.0000134   0.0000005  -0.0010970   0.0000673   0.0000335  -0.0000569   0.0000322   0.0000778  -2.1351051  -1.4974475   0.0000772  -0.0002688   0.0000117   0.0000000  -0.0013140  -0.0000147   0.0000710  -0.0000543   0.0000001   0.0000002   0.6837429  -0.0018132   0.0000248   0.0000263   0.0000001   0.0000000  -0.0003844   0.0000016  -0.0000166  -0.0000002   0.0000000   0.0000000
    243.50  -0.2371587  -0.2372662  -0.4745478   0.0000235  -0.2372604   0.0000098   0.0000005  -0.0000317   0.0000673   0.0000161  -0.0000423   0.0000318   0.0000771  -0.4421046  -0.6319087   0.0000448  -0.2373395   0.0000132   0.0000005  -0.0010957   0.0000601   0.0000335  -0.0000564   0.0000319   0.0000772  -2.1275564  -1.4921144   0.0000763  -0.0002441   0.0000115   0.0000000  -0.0013122  -0.0000125   0.0000706  -0.0000538   0.0000001   0.0000002   0.6825386  -0.0017890   0.0000245   0.0000243   0.0000001   0.0000000  -0.0003835   0.0000014  -0.0000164  -0.0000002   0.0000000   0.0000000
    244.00  -0.2365296  -0.2366194  -0.4732514   0.0000232  -0.2366127   0.0000097   0.0000005  -0.0000279   0.0000575   0.0000160  -0.0000419   0.0000315   0.0000765  -0.4408705  -0.6301373   0.0000443  -0.2366774   0.0000130   0.0000005  -0.0010939   0.0000518   0.0000334  -0.0000559   0.0000316   0.0000765  -2.1200552  -1.4868093   0.0000755  -0.0002157   0.0000114   0.0000000  -0.0013087  -0.0000098   0.0000702  -0.0000534   0.0000001   0.0000002   0.6813360  -0.0017636   0.0000242   0.0000218   0.0000001   0.0000000  -0.0003835   0.0000011  -0.0000162  -0.0000002   0.0000000   0.0000000
    244.50  -0.2359138  -0.2359819  -0.4719750   0.0000229  -0.2359755   0.0000096   0.0000005  -0.0000243   0.0000466   0.0000160  -0.0000415   0.0000312   0.0000759  -0.4396517  -0.6283880   0.0000437  -0.2360240   0.0000129   0.0000005  -0.0010917   0.0000425   0.0000333  -0.0000554   0.0000312   0.0000759  -2.1125984  -1.4815312   0.0000746  -0.0001844   0.0000113   0.0000000  -0.0013040  -0.0000067   0.0000698  -0.0000529   0.0000001   0.0000002   0.6801347  -0.0017373   0.0000240   0.0000191   0.0000001   0.0000000  -0.0003840   0.0000008  -0.0000160  -0.0000002   0.0000000   0.0000000
    245.00  -0.2353077  -0.2353518  -0.4707132   0.0000226  -0.2353460   0.0000094   0.0000005  -0.0000205   0.0000349   0.0000159  -0.0000412   0.0000309   0.0000753  -0.4384445  -0.6266548   0.0000433  -0.2353772   0.0000127   0.0000005  -0.0010890   0.0000327   0.0000331  -0.0000550   0.0000309   0.0000753  -2.1051821  -1.4762789   0.0000738  -0.0001511   0.0000112   0.0000000  -0.0012988  -0.0000033   0.0000694  -0.0000525   0.0000001   0.0000002   0.6789343  -0.0017105   0.0000237   0.0000161   0.0000001   0.0000000  -0.0003847   0.0000004  -0.0000158  -0.0000002   0.0000000   0.0000000
    245.50  -0.2347074  -0.2347274  -0.4694600   0.0000224  -0.2347211   0.0000094   0.0000005  -0.0000160   0.0000228   0.0000159  -0.0000408   0.0000306   0.0000747  -0.4372448  -0.6249311   0.0000428  -0.2347341   0.0000126   0.0000005  -0.0010857   0.0000224   0.0000329  -0.0000546   0.0000306   0.0000747  -2.0978021  -1.4710513   0.0000730  -0.0001166   0.0000111   0.0000000  -0.0012939   0.0000003   0.0000690  -0.0000521   0.0000001   0.0000002   0.6777339  -0.0016838   0.0000234   0.0000130   0.0000001   0.0000000  -0.0003851   0.0000000  -0.0000156  -0.0000002   0.0000000   0.0000000
