# Zeldovich correlation function.
# Using f=0.956 and P(k) from pklin_z202.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    105.00   3.2804269   3.0512590   6.0941441  -0.0026750   3.0460711  -0.0058568   0.0004325  -0.0164023   0.0319502   0.0047434  -0.0033699   0.0077639   0.0131930   5.1432589   7.5232999  -0.0016709   2.8817585  -0.0061683   0.0003979  -0.0238393   0.0273211   0.0081371  -0.0046567   0.0081609   0.0132169 -15.1268850 -11.1054119   0.0070095  -0.2818758  -0.0033414  -0.0000579  -0.0126730  -0.0080484   0.0158160  -0.0053051   0.0008760   0.0002744   2.9967580  -0.2263591   0.0097193   0.0234068   0.0004299   0.0000040  -0.0019979   0.0002844  -0.0049030  -0.0001859   0.0000365   0.0000158
    105.50   3.2352196   3.0191259   6.0291926  -0.0038020   3.0131436  -0.0069864   0.0004216  -0.0155563   0.0304229   0.0048979  -0.0029746   0.0077289   0.0129293   5.0990611   7.4550146  -0.0033620   2.8542568  -0.0074094   0.0003897  -0.0229633   0.0262959   0.0083722  -0.0042084   0.0080999   0.0129692 -15.1219312 -11.0854958   0.0058459  -0.2686769  -0.0034862  -0.0000525  -0.0124855  -0.0070994   0.0158495  -0.0051722   0.0008169   0.0003008   2.9951419  -0.2192491   0.0095878   0.0202677   0.0004855   0.0000027  -0.0020720   0.0000639  -0.0048171  -0.0002105   0.0000414   0.0000112
    106.00   3.1803224   2.9787403   5.9478288  -0.0048528   2.9720340  -0.0080507   0.0004089  -0.0146003   0.0286770   0.0050291  -0.0025912   0.0077105   0.0126653   5.0426889   7.3686499  -0.0049667   2.8197163  -0.0085963   0.0003801  -0.0219280   0.0250852   0.0085808  -0.0037666   0.0080545   0.0127213 -15.1245512 -11.0682951   0.0047122  -0.2535000  -0.0036517  -0.0000465  -0.0122120  -0.0060960   0.0158783  -0.0050304   0.0007565   0.0003272   2.9936890  -0.2114138   0.0094504   0.0170864   0.0005380   0.0000015  -0.0021556  -0.0001473  -0.0047294  -0.0002344   0.0000459   0.0000070
    106.50   3.1164168   2.9305078   5.8508651  -0.0058215   2.9231510  -0.0090426   0.0003946  -0.0135527   0.0267463   0.0051372  -0.0022215   0.0077072   0.0124021   4.9745531   7.2648667  -0.0064757   2.7784133  -0.0097211   0.0003691  -0.0207519   0.0237111   0.0087621  -0.0033338   0.0080235   0.0124739 -15.1346667 -11.0540721   0.0036142  -0.2365914  -0.0038366  -0.0000401  -0.0118518  -0.0050581   0.0159006  -0.0048807   0.0006952   0.0003530   2.9923471  -0.2028827   0.0093066   0.0139187   0.0005867   0.0000002  -0.0022465  -0.0003447  -0.0046401  -0.0002572   0.0000500   0.0000033
    107.00   3.0442348   2.8748849   5.7392140  -0.0067035   2.8669529  -0.0099564   0.0003789  -0.0124324   0.0246651   0.0052228  -0.0018667   0.0077178   0.0121405   4.8951407   7.1444379  -0.0078809   2.7306675  -0.0107769   0.0003570  -0.0194544   0.0221968   0.0089157  -0.0029118   0.0080058   0.0122278 -15.1521553 -11.0430726   0.0025577  -0.2182078  -0.0040387  -0.0000334  -0.0114056  -0.0040048   0.0159148  -0.0047243   0.0006336   0.0003778   2.9910598  -0.1936954   0.0091562   0.0108164   0.0006309  -0.0000011  -0.0023422  -0.0005246  -0.0045494  -0.0002784   0.0000536  -0.0000000
    107.50   2.9645660   2.8123697   5.6138703  -0.0074953   2.8039387  -0.0107877   0.0003621  -0.0112578   0.0224677   0.0052866  -0.0015280   0.0077407   0.0118815   4.8050057   7.0082340  -0.0091761   2.6768360  -0.0117578   0.0003438  -0.0180555   0.0205659   0.0090416  -0.0025025   0.0080004   0.0119836 -15.1768505 -11.0355185   0.0015481  -0.1986110  -0.0042558  -0.0000265  -0.0108753  -0.0029544   0.0159192  -0.0045622   0.0005722   0.0004014   2.9897682  -0.1839020   0.0089993   0.0078275   0.0006701  -0.0000022  -0.0024401  -0.0006839  -0.0044573  -0.0002979   0.0000566  -0.0000028
    108.00   2.8782219   2.7434938   5.4758935  -0.0081951   2.7346391  -0.0115336   0.0003443  -0.0100469   0.0201875   0.0053298  -0.0012060   0.0077747   0.0116260   4.7047593   6.8572084  -0.0103561   2.6173069  -0.0126593   0.0003298  -0.0165750   0.0188422   0.0091403  -0.0021073   0.0080061   0.0117420 -15.2085421 -11.0316027   0.0005907  -0.1780636  -0.0044851  -0.0000195  -0.0102642  -0.0019237   0.0159124  -0.0043959   0.0005114   0.0004233   2.9884120  -0.1735621   0.0088361   0.0049941   0.0007035  -0.0000033  -0.0025377  -0.0008203  -0.0043643  -0.0003152   0.0000591  -0.0000050
    108.50   2.7860046   2.6688132   5.3263898  -0.0088020   2.6596079  -0.0121922   0.0003258  -0.0088168   0.0178567   0.0053536  -0.0009011   0.0078183   0.0113747   4.5950608   6.6923820  -0.0114176   2.5524936  -0.0134780   0.0003150  -0.0150329   0.0170491   0.0092125  -0.0017273   0.0080217   0.0115036 -15.2469775 -11.0314836  -0.0003097  -0.1568241  -0.0047236  -0.0000126  -0.0095767  -0.0009279   0.0158931  -0.0042266   0.0004518   0.0004434   2.9869304  -0.1627442   0.0086670   0.0023529   0.0007308  -0.0000043  -0.0026324  -0.0009323  -0.0042707  -0.0003302   0.0000611  -0.0000066
    109.00   2.6886913   2.5888981   5.1664961  -0.0093166   2.5794138  -0.0127630   0.0003068  -0.0075831   0.0155055   0.0053595  -0.0006136   0.0078702   0.0111283   4.4766076   6.5148285  -0.0123584   2.4828282  -0.0142113   0.0002997  -0.0134483   0.0152094   0.0092590  -0.0013635   0.0080461   0.0112690 -15.2918637 -11.0352814  -0.0011486  -0.1351434  -0.0049681  -0.0000058  -0.0088186   0.0000195   0.0158602  -0.0040557   0.0003935   0.0004613   2.9852635  -0.1515243   0.0084923  -0.0000659   0.0007516  -0.0000051  -0.0027216  -0.0010193  -0.0041768  -0.0003427   0.0000626  -0.0000077
    109.50   2.5870488   2.5043273   4.9973641  -0.0097401   2.4946322  -0.0132463   0.0002875  -0.0063606   0.0131620   0.0053489  -0.0003434   0.0079291   0.0108874   4.3501260   6.3256600  -0.0131777   2.4087564  -0.0148579   0.0002840  -0.0118396   0.0133446   0.0092811  -0.0010166   0.0080782   0.0110388 -15.3428696 -11.0430755  -0.0019222  -0.1132609  -0.0052154   0.0000008  -0.0079964   0.0009072   0.0158129  -0.0038843   0.0003372   0.0004770   2.9833539  -0.1399847   0.0083129  -0.0022384   0.0007655  -0.0000058  -0.0028031  -0.0010812  -0.0040831  -0.0003527   0.0000635  -0.0000082
    110.00   2.4818482   2.4156785   4.8201452  -0.0100751   2.4058385  -0.0136437   0.0002681  -0.0051622   0.0108518   0.0053235  -0.0000904   0.0079937   0.0106527   4.2163618   6.1260128  -0.0138762   2.3307313  -0.0154176   0.0002680  -0.0102241   0.0114752   0.0092802  -0.0006870   0.0081169   0.0108134 -15.3996290 -11.0549021  -0.0026270  -0.0914017  -0.0054620   0.0000070  -0.0071178   0.0017258   0.0157506  -0.0037139   0.0002829   0.0004902   2.9811477  -0.1282124   0.0081295  -0.0041473   0.0007724  -0.0000063  -0.0028747  -0.0011186  -0.0039900  -0.0003600   0.0000640  -0.0000083
    110.50   2.3738169   2.3235256   4.6359785  -0.0103248   2.3136013  -0.0139574   0.0002488  -0.0039994   0.0085976   0.0052849   0.0001457   0.0080627   0.0104247   4.0760719   5.9170349  -0.0144554   2.2492086  -0.0158908   0.0002519  -0.0086181   0.0096201   0.0092577  -0.0003752   0.0081610   0.0105934 -15.4617441 -11.0707541  -0.0032604  -0.0697743  -0.0057047   0.0000128  -0.0061911   0.0024680   0.0156729  -0.0035454   0.0002310   0.0005009   2.9785955  -0.1162977   0.0079431  -0.0057814   0.0007723  -0.0000067  -0.0029346  -0.0011328  -0.0038981  -0.0003647   0.0000639  -0.0000078
    111.00   2.2636031   2.2284284   4.4459780  -0.0104930   2.2184764  -0.0141907   0.0002298  -0.0028820   0.0064193   0.0052346   0.0003653   0.0081351   0.0102037   3.9300163   5.6998728  -0.0149180   2.1646417  -0.0162789   0.0002358  -0.0070362   0.0077964   0.0092152  -0.0000812   0.0082096   0.0103789 -15.5287895 -11.0905808  -0.0038201  -0.0485684  -0.0059402   0.0000182  -0.0052250   0.0031285   0.0155796  -0.0033800   0.0001818   0.0005091   2.9756530  -0.1043323   0.0077546  -0.0071356   0.0007652  -0.0000069  -0.0029812  -0.0011252  -0.0038076  -0.0003668   0.0000635  -0.0000069
    111.50   2.1518482   2.1309297   4.2512232  -0.0105842   2.1210024  -0.0143471   0.0002112  -0.0018183   0.0043339   0.0051741   0.0005688   0.0082097   0.0099901   3.7789502   5.4756615  -0.0152678   2.0774771  -0.0165841   0.0002199  -0.0054916   0.0060194   0.0091544   0.0001949   0.0082616   0.0101705 -15.6003161 -11.1142893  -0.0043047  -0.0279540  -0.0061655   0.0000231  -0.0042289   0.0037040   0.0154707  -0.0032186   0.0001353   0.0005148   2.9722827  -0.0924079   0.0075651  -0.0082103   0.0007514  -0.0000070  -0.0030133  -0.0010980  -0.0037191  -0.0003666   0.0000626  -0.0000057
    112.00   2.0391845   2.0315503   4.0527497  -0.0106035   2.0216955  -0.0144310   0.0001932  -0.0008150   0.0023555   0.0051050   0.0007568   0.0082854   0.0097840   3.6236173   5.2455136  -0.0155093   1.9881511  -0.0168092   0.0002042  -0.0039960   0.0043026   0.0090769   0.0004532   0.0083161   0.0099684 -15.6758559 -11.1417465  -0.0047134  -0.0080802  -0.0063778   0.0000275  -0.0032122   0.0041930   0.0153467  -0.0030621   0.0000919   0.0005180   2.9684537  -0.0806145   0.0073758  -0.0090110   0.0007310  -0.0000070  -0.0030301  -0.0010534  -0.0036331  -0.0003640   0.0000613  -0.0000041
    112.50   1.9261395   1.9307854   3.8515428  -0.0105562   1.9210468  -0.0144470   0.0001758   0.0001230   0.0004953   0.0050284   0.0009298   0.0083614   0.0095857   3.4647440   5.0105108  -0.0156475   1.8970858  -0.0169575   0.0001889  -0.0025594   0.0026575   0.0089844   0.0006939   0.0083723   0.0097727 -15.7549263 -11.1727815  -0.0050460   0.0109253  -0.0065745   0.0000312  -0.0021842   0.0045957   0.0152078  -0.0029111   0.0000515   0.0005188   2.9641429  -0.0690391   0.0071878  -0.0095474   0.0007045  -0.0000068  -0.0030311  -0.0009940  -0.0035498  -0.0003593   0.0000597  -0.0000023
    113.00   1.8131839   1.8291031   3.6485312  -0.0104477   1.8195188  -0.0144002   0.0001592   0.0009918  -0.0012384   0.0049458   0.0010884   0.0084366   0.0093953   3.3030338   4.7716962  -0.0156882   1.8046867  -0.0170329   0.0001741  -0.0011903   0.0010938   0.0088786   0.0009173   0.0084292   0.0095836 -15.8370348 -11.2071890  -0.0053030   0.0289557  -0.0067532   0.0000345  -0.0011542   0.0049137   0.0150548  -0.0027664   0.0000143   0.0005173   2.9593345  -0.0577640   0.0070022  -0.0098332   0.0006723  -0.0000065  -0.0030161  -0.0009221  -0.0034697  -0.0003527   0.0000578  -0.0000003
    113.50   1.7007893   1.7269399   3.4445828  -0.0102838   1.7175438  -0.0142957   0.0001435   0.0017891  -0.0028395   0.0048583   0.0012331   0.0085104   0.0092128   3.1391629   4.5300677  -0.0156378   1.7113398  -0.0170396   0.0001598   0.0001044  -0.0003809   0.0087609   0.0011237   0.0084861   0.0094013 -15.9216836 -11.2447327  -0.0054857   0.0459253  -0.0069120   0.0000371  -0.0001313   0.0051502   0.0148884  -0.0026283  -0.0000197   0.0005137   2.9540208  -0.0468663   0.0068202  -0.0098854   0.0006351  -0.0000062  -0.0029853  -0.0008405  -0.0033931  -0.0003444   0.0000556   0.0000019
    114.00   1.5893888   1.6247006   3.2405019  -0.0100702   1.6155222  -0.0141388   0.0001286   0.0025138  -0.0043048   0.0047668   0.0013645   0.0085819   0.0090381   2.9737761   4.2865729  -0.0155026   1.6174102  -0.0169821   0.0001460   0.0013193  -0.0017607   0.0086330   0.0013136   0.0085422   0.0092257 -16.0083739 -11.2851501  -0.0055956   0.0617682  -0.0070493   0.0000392   0.0008760   0.0053091   0.0147094  -0.0024973  -0.0000504   0.0005080   2.9482021  -0.0364162   0.0066428  -0.0097232   0.0005932  -0.0000057  -0.0029394  -0.0007517  -0.0033202  -0.0003347   0.0000531   0.0000041
    114.50   1.4792954   1.5227563   3.0370274  -0.0098126   1.5138215  -0.0139348   0.0001147   0.0031661  -0.0056327   0.0046723   0.0014832   0.0086505   0.0088712   2.8074840   4.0421047  -0.0152894   1.5232403  -0.0168651   0.0001330   0.0024505  -0.0030412   0.0084963   0.0014874   0.0085970   0.0090570 -16.0966106 -11.3281559  -0.0056350   0.0764375  -0.0071637   0.0000408   0.0018598   0.0053955   0.0145188  -0.0023736  -0.0000780   0.0005006   2.9418860  -0.0264767   0.0064709  -0.0093679   0.0005475  -0.0000052  -0.0028790  -0.0006580  -0.0032513  -0.0003237   0.0000505   0.0000063
    115.00   1.3708098   1.4214463   2.8348320  -0.0095166   1.4127763  -0.0136891   0.0001017   0.0037467  -0.0068240   0.0045756   0.0015897   0.0087155   0.0087120   2.6408605   3.7974985  -0.0150053   1.4291488  -0.0166936   0.0001206   0.0034953  -0.0042199   0.0083521   0.0016455   0.0086497   0.0088950 -16.1859058 -11.3734471  -0.0056067   0.0899043  -0.0072543   0.0000419   0.0028126   0.0054152   0.0143178  -0.0022574  -0.0001024   0.0004915   2.9350877  -0.0171027   0.0063056  -0.0088418   0.0004985  -0.0000046  -0.0028053  -0.0005619  -0.0031864  -0.0003116   0.0000477   0.0000086
    115.50   1.2642283   1.3210761   2.6345223  -0.0091876   1.3126882  -0.0134067   0.0000897   0.0042574  -0.0078810   0.0044774   0.0016845   0.0087766   0.0085602   2.4744412   3.5535295  -0.0146570   1.3354303  -0.0164724   0.0001090   0.0044525  -0.0052956   0.0082017   0.0017885   0.0086999   0.0087397 -16.2757832 -11.4207073  -0.0055139   0.1021559  -0.0073204   0.0000425   0.0037280   0.0053744   0.0141072  -0.0021489  -0.0001237   0.0004809   2.9278291  -0.0083408   0.0061476  -0.0081682   0.0004470  -0.0000040  -0.0027196  -0.0004653  -0.0031257  -0.0002988   0.0000448   0.0000107
    116.00   1.1597811   1.2219185   2.4366405  -0.0088307   1.2138266  -0.0130927   0.0000787   0.0047008  -0.0088075   0.0043784   0.0017682   0.0088332   0.0084157   2.3087219   3.3109125  -0.0142516   1.2423545  -0.0162064   0.0000981   0.0053218  -0.0062684   0.0080462   0.0019169   0.0087470   0.0085911 -16.3657807 -11.4696107  -0.0053602   0.1131946  -0.0073619   0.0000426   0.0046000   0.0052799   0.0138884  -0.0020479  -0.0001420   0.0004691   2.9201383  -0.0002289   0.0059977  -0.0073704   0.0003936  -0.0000034  -0.0026232  -0.0003701  -0.0030692  -0.0002853   0.0000418   0.0000128
    116.50   1.0576191   1.1242141   2.2416655  -0.0084509   1.1164294  -0.0127518   0.0000686   0.0050799  -0.0096086   0.0042790   0.0018413   0.0088849   0.0082782   2.1441588   3.0703005  -0.0137958   1.1501668  -0.0159005   0.0000880   0.0061039  -0.0071397   0.0078866   0.0020311   0.0087907   0.0084488 -16.4554545 -11.5198270  -0.0051494   0.1230357  -0.0073788   0.0000424   0.0054237   0.0051383   0.0136624  -0.0019546  -0.0001574   0.0004562   2.9120493   0.0072037   0.0058564  -0.0064714   0.0003389  -0.0000028  -0.0025178  -0.0002780  -0.0030168  -0.0002714   0.0000387   0.0000147
    117.00   0.9579005   1.0281741   2.0500163  -0.0080528   1.0207044  -0.0123885   0.0000595   0.0053983  -0.0102902   0.0041796   0.0019041   0.0089315   0.0081476   1.9811675   2.8322859  -0.0132962   1.0590882  -0.0155596   0.0000786   0.0068005  -0.0079117   0.0077241   0.0021319   0.0088306   0.0083129 -16.5443809 -11.5710251  -0.0048858   0.1317063  -0.0073713   0.0000418   0.0061949   0.0049565   0.0134303  -0.0018688  -0.0001701   0.0004425   2.9036006   0.0139361   0.0057242  -0.0054936   0.0002837  -0.0000022  -0.0024050  -0.0001904  -0.0029686  -0.0002572   0.0000356   0.0000165
    117.50   0.8607657   0.9339802   1.8620538  -0.0076406   0.9268308  -0.0120071   0.0000513   0.0056598  -0.0108592   0.0040807   0.0019573   0.0089727   0.0080234   1.8201245   2.5974012  -0.0127592   0.9693163  -0.0151880   0.0000699   0.0074141  -0.0085877   0.0075593   0.0022196   0.0088663   0.0081831 -16.6321590 -11.6228767  -0.0045737   0.1392431  -0.0073401   0.0000408   0.0069102   0.0047412   0.0131932  -0.0017903  -0.0001801   0.0004280   2.8948351   0.0199559   0.0056014  -0.0044583   0.0002285  -0.0000016  -0.0022865  -0.0001083  -0.0029244  -0.0002429   0.0000325   0.0000181
    118.00   0.7662978   0.8417869   1.6780853  -0.0072184   0.8349608  -0.0116114   0.0000439   0.0058685  -0.0113229   0.0039825   0.0020012   0.0090082   0.0079055   1.6613670   2.3661207  -0.0121909   0.8810256  -0.0147904   0.0000621   0.0079477  -0.0091715   0.0073931   0.0022948   0.0088977   0.0080593 -16.7184124 -11.6750602  -0.0042177   0.1456913  -0.0072860   0.0000397   0.0075672   0.0044991   0.0129521  -0.0017189  -0.0001877   0.0004130   2.8857988   0.0252584   0.0054883  -0.0033854   0.0001738  -0.0000011  -0.0021640  -0.0000327  -0.0028840  -0.0002286   0.0000295   0.0000195
    118.50   0.6745485   0.7517235   1.4983671  -0.0067896   0.7452213  -0.0112051   0.0000374   0.0060287  -0.0116891   0.0038852   0.0020363   0.0090381   0.0077934   1.5051950   2.1388626  -0.0115969   0.7943689  -0.0143708   0.0000549   0.0084050  -0.0096677   0.0072261   0.0023581   0.0089244   0.0079411 -16.8027912 -11.7272635  -0.0038224   0.1511027  -0.0072100   0.0000382   0.0081640   0.0042362   0.0127080  -0.0016545  -0.0001929   0.0003976   2.8765404   0.0298462   0.0053850  -0.0022936   0.0001204  -0.0000005  -0.0020390   0.0000358  -0.0028474  -0.0002144   0.0000265   0.0000207
    119.00   0.5855736   0.6638948   1.3231089  -0.0063575   0.6577160  -0.0107915   0.0000317   0.0061447  -0.0119658   0.0037891   0.0020631   0.0090622   0.0076871   1.3518719   1.9159914  -0.0109828   0.7094780  -0.0139332   0.0000484   0.0087898  -0.0100811   0.0070589   0.0024100   0.0089464   0.0078285 -16.8849722 -11.7791866  -0.0033923   0.1555341  -0.0071135   0.0000366   0.0086997   0.0039584   0.0124619  -0.0015968  -0.0001960   0.0003820   2.8671102   0.0337289   0.0052915  -0.0011996   0.0000685  -0.0000001  -0.0019133   0.0000967  -0.0028142  -0.0002004   0.0000236   0.0000217
    119.50   0.4994012   0.5783851   1.1524772  -0.0059251   0.5725273  -0.0103736   0.0000267   0.0062209  -0.0121608   0.0036942   0.0020818   0.0090804   0.0075860   1.2016266   1.6978209  -0.0103535   0.6264652  -0.0134813   0.0000426   0.0091066  -0.0104171   0.0068921   0.0024510   0.0089635   0.0077210 -16.9646607 -11.8305445  -0.0029321   0.1590463  -0.0069976   0.0000349   0.0091740   0.0036712   0.0122146  -0.0015456  -0.0001971   0.0003662   2.8575595   0.0369221   0.0052076  -0.0001183   0.0000186   0.0000004  -0.0017882   0.0001499  -0.0027843  -0.0001867   0.0000208   0.0000225
    120.00   0.4160320   0.4952583   0.9865997  -0.0054949   0.4897178  -0.0099539   0.0000224   0.0062613  -0.0122822   0.0036006   0.0020929   0.0090928   0.0074900   1.0546556   1.4846168  -0.0097139   0.5454244  -0.0130186   0.0000374   0.0093597  -0.0106810   0.0067261   0.0024816   0.0089756   0.0076187 -17.0415899 -11.8810684  -0.0024464   0.1617023  -0.0068641   0.0000330   0.0095873   0.0033793   0.0119670  -0.0015004  -0.0001965   0.0003505   2.8479396   0.0394468   0.0051331   0.0009369  -0.0000289   0.0000007  -0.0016651   0.0001951  -0.0027575  -0.0001733   0.0000181   0.0000231
    120.50   0.3354554   0.4145613   0.8255686  -0.0050691   0.4093330  -0.0095349   0.0000187   0.0062700  -0.0123378   0.0035085   0.0020969   0.0090994   0.0073988   0.9111243   1.2766002  -0.0090680   0.4664324  -0.0125482   0.0000329   0.0095539  -0.0108784   0.0065612   0.0025024   0.0089828   0.0075211 -17.1155218 -11.9305079  -0.0019396   0.1635668  -0.0067143   0.0000311   0.0099405   0.0030871   0.0117197  -0.0014612  -0.0001942   0.0003349   2.8383017   0.0413287   0.0050678   0.0019550  -0.0000738   0.0000011  -0.0015454   0.0002326  -0.0027334  -0.0001603   0.0000156   0.0000235
    121.00   0.2576567   0.3363242   0.6694446  -0.0046497   0.3314025  -0.0091186   0.0000157   0.0062509  -0.0123349   0.0034179   0.0020940   0.0091002   0.0073120   0.7711695   1.0739507  -0.0084198   0.3895503  -0.0120730   0.0000289   0.0096937  -0.0110148   0.0063978   0.0025138   0.0089849   0.0074280 -17.1862463 -11.9786321  -0.0014159   0.1647042  -0.0065499   0.0000291   0.0102352   0.0027985   0.0114734  -0.0014276  -0.0001904   0.0003196   2.8286958   0.0425978   0.0050112   0.0029263  -0.0001157   0.0000014  -0.0014300   0.0002625  -0.0027119  -0.0001478   0.0000132   0.0000238
